slot,block_hash,block_reward,gas_used,validator_pubkey,operator_name,pool_name,buidler_pubkey,builder_name,relay_name,relay_url
5539717,0x5cefa23b842ecfd3e9b6e08134c78f5dd7cd719bf4bdfbd8f7020cd15ad21170,0.049269174709245927,16026764,0x9558915b5201068c50d89e6fb8aba9f32abc3dfbcfe9793c82838f2fe598be07c16f3ba101368f0abbce60bc0b596648,,,0xa4fb63c2ceeee73d1f1711fadf1c5357ac98cecb999d053be613f469a48f7416999a4da35dd60a7824478661399e6772,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539718,0xd09181161251dc5027dabe065503f26c2babcb6fe9b2e2499d6a8375e0e5ebb1,0.093322148207285183,14313260,0x8dae3674cace57ce8671f5acfaa8df2245ddf76bfa3a5f84d45cc5272a6370270dea02dfb4b5ea8bd21a78452a1c9673,,Coinbase,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539719,0x160a6ffc938a05e478d7a851abda113ce9eb499e8eb29772385c5f234685685d,0.054402088724454294,17548618,0xb41a583c3a5fee27d756404db650cccc473047c4dd260fdf4b63f994b4cb251612cc4d0024a59220c40892226fda5b98,,Kraken,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539720,0xb4518c1b75bd14e569dec0ae76efda26990e7d88e120ddefc8f9ff8f1d48f2b5,0.039279522411001368,12398488,0xb61ea53f8d22b67cf509b2f7ce506887e67169b5abcd884e9f8234bcc9478192efce5b896398fadb9088aa81b6d331f4,,,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539722,0x20ec663a8c4a7138631b265591de2090896d2ef7df464075f770b05465bb32d1,0.038397957339064596,12599231,0x910583d79e69ef640ec05d58b806ea2ced120b48e04808819f55fa6b962826f681372c0d3527db02fe307e43e6b5d6e5,,,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539724,0x77f71a3e0ad19644ec308afd3705a06a24f95d41fb3d5b3229555ddeca3f1ef2,0.092285042379266375,23184304,0x8ddc50058932898016e2cfb382325bbd6e3839deb5d8ce25effedd3f858da1f4f1847c99a8342a7d8046731da75cd024,,,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,Unknown,Eden Network,https://relay.edennetwork.io
5539725,0x54280238a33c47ff9cebbab68f2438bb5e9fc21b9ba8e7d6b505efcd85b83263,0.077906987536956241,13759587,0xb8a4c2fa2501a979844386514de5155f19fb1e7aaee1c8bfcd4cb2dd9f4be44e371cfa0a13c0a09baefad56ec39a9740,,,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,Unknown,Eden Network,https://relay.edennetwork.io
5539726,0x4db99b0a85ae69e165ae8c57a46625178d694dc283582db25b5e96b1ec5ed8d5,0.058442504165111912,19925328,0x99a58736550cf40a983913bee0b58983ae1716ebe26e7fefffbcacf0cc2899b8fa13de3ce7c395873e64205324cd0f4a,,,0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246,blocknative,Blocknative,https://0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246@builder-relay-mainnet.blocknative.com
5539727,0xa5815622c94b16afd3675e178eec714d108a5003040c25c2dd557a02c1e34caa,0.085804695804408867,11955579,0xb86395aff61cc5dbda7c804f5e59c17a1b32060682a59454afb52d47d821a0c1a42e6cef7e4ed2042d3aafca3360157a,,,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539728,0x85587cddd4b47b71dac840006c52f90f883ccb40eb2c406674a6b74636ee88d7,0.025795066385780538,10665688,0xa839957b07fdcbeceee7a157cb293e7fbee43e80e4e89ad5fd456dddd7ae3e2d7299b3e2017015c6a43c0bb3ae75e845,Blockscape,Lido,0x976e63c505050e25b70b39238990c78ddf0948685eb8c5687d17ba5089541f37dd3c45999f2db449eac298b1d4856013,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539730,0xe7a6716021b792675fb4f8e73314cd902cb06c8e62b2e0eda9cba5f09ae9a626,0.078384324346077333,29989819,0x8a2f3aea3722f076500e67158ac2716c2af3c8db62b38a304e5bcc006f6084a037623e5ca25366a50d9fb4ee95ba1605,,Binance,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539731,0xec3b13ff4d7276f640a9347c30c88ac169c0758fd8b0c595600b814ecccb4953,0.035388474356053214,12511012,0xa569110f76531b146b6bdabda3e5cd78e1ff4d5ec7dc5d2948bc598c7425db0f91894b46bc06532499dfc801e2fc9d56,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539732,0x96b296177377321e52947ec14b4911ee74bffc308aab66f57045e7487b29fc4a,0.044859159459226571,18528269,0x8fb404829b0e9aec418e8066110fed777cb766afa1f13006a040d1a61cc2f080e63ca714fe7322603772f8d98105b00a,Blockscape,Lido,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539733,0x2fb0b0875237031eb793c8860f9e717b28214ae78fd8e03271b5511e8a700833,0.083397851326637907,13222194,0xa33a23404c9f140b465e238261242747091a26ea512013cd7a0c0015bae810a872dbbf2a819749b4f4de14a7dafb2558,Kiln,Lido,0xa971c4ee4ac5d47e0fb9e16be05981bfe51458f14c06b7a020304099c23d2d9952d4254cc50f291c385d15e7cae0cf9d,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539734,0x193f66f43660d5446d78d233888b542854dbd6cab922965807c969c3928d5d03,0.047611975478495483,13820222,0x8a2602af286f478ae1d8b5753073c762fc34686848d93a81d44016c97ff3c77b8352fd94558836d6ed9e6f6734fe125c,,,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539735,0xbdb91aa7a6f1f34dd257abcf2380137b1bef8e6ca342d2b339df79784ad60a02,0.038144132117298388,12955380,0x92071d840f033005d85cbe053915dfe0e04f4fb06eb9f37f3575dc9a46d0a4a41df729d508b5ac4e5a368430b4817d66,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539737,0x489d074fcb9e71a2ea0ac616b1084d7a7bd6724152a3abd476f416cc9d4044c2,0.037237267060384942,17236603,0xa6144c1872da730226c783114b4e60abb62bbeb4884be7df1e5ccd911d568f8499acac4cf32bb519a7d08e5e5fd5937f,Chorus One,Lido,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539738,0xf18b69103e5f4c655f09ddaf36f19ea369236af9098c838659c317536ca57861,0.023267757324822607,12580383,0xab2a5c6bbf75c9bb731eaf7cb4cbad7853251616820d8d6f2d538c30ada41bdc4630f619c0904394ccb6e45ce5dd5d3a,,,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539739,0xa90ae7e23a540c19ef7a87f28facd953cd3c775128c745bdad50a032ddab80b9,0.056442751947636737,12775686,0xa4b877eb0b2975142a86f4ea41d6eeb1ca7fb1668483ab86878c1988f3ecb884669562bac2e87703d5c3863bc67b3a66,,,0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246,blocknative,Blocknative,https://0x9000009807ed12c1f08bf4e81c6da3ba8e3fc3d953898ce0102433094e5f22f21102ec057841fcb81978ed1ea0fa8246@builder-relay-mainnet.blocknative.com
5539740,0x1e090f3d5ffa1753a31006991e99741e7f5a4bf966f59c6577a86411ca556e59,0.111421871954443221,19926722,0x8558d8a48d185173fa18d2dc5cb784a565236d05dd7ee61aabe17dd81f1fb750057f68e788048c3af9e89085d04a17c7,,Kraken,0x82ba7cadcdfc1b156ba2c48c1c627428ba917858e62c3a97d8f919510da23d0f11cf5db53cb92a5faf5de7d31bf38632,Unknown,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539741,0xe29434288a55bac80cf39807c50b0df12f6df107a9ed1c5853c8373b12e3a221,0.033924394243640192,12327802,0x81ea027b6aee6dbbe4d6e9ee766e29e4de470abdbe4b4118ee751872b280fe1caec91918027c344747f69ba673e900e0,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539742,0x1342374e9c0e21e91425c72e05b4c2336bd09f535c6817c76f529dca790289cc,0.105563375819663551,10295024,0xb3fb5a7a5cd624a12cddc5076c17578f011a8400bb87bf1bb6f8d797017724c2405bd7333f4a123705b1a8dee53458f7,,,0x8dde59a0d40b9a77b901fc40bee1116acf643b2b60656ace951a5073fe317f57a086acf1eac7502ea32edcca1a900521,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539743,0xa10c5278c15828bde4a77d5963dce679fe861b9f62590f7b499f61f6d4b89c1c,0.030979917909490252,17764105,0x8fe405377822afad7d808332f709e95ad0d2b825021478bad98337828322bc12b67ba5ca202281ed738d1a6aa01f89b5,,,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539746,0x54606c8947d3ce45ae6f628b27be4d97f64de81ba965854f59782208fdcd1ffa,0.039029636594562131,15943215,0xa07c5a630448a1187c0d9594cb82fb9ff8d3b25ec73cb2e44070c4797b0db455957ced9a1a23442bca9a87184ae85e06,,,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539747,0x7d86a809cb3b642d7d34edebd09265de0bdd84321ebfb8cc48b77a63beb9737d,0.034996024800805833,13425659,0xb06038888565eb1e8f46be45d0f6c3de6301e3aa5302032695ecb5ed4aa89b1f21ce0ced4b00eb7cb3c32edd3c9f515b,,Huobi,0x976e63c505050e25b70b39238990c78ddf0948685eb8c5687d17ba5089541f37dd3c45999f2db449eac298b1d4856013,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539748,0x13cc5a784f76a15b0ef22fc1854badb94987f4132b3bdf8084570e11f57d35c9,0.029245616217314489,14771147,0x8c20f06f720482ca1b05ab512c418b8ae24f6966dd12ee4a22cc7924031d26738c8c5dddfc63c3bcb77751f06b3388b5,Chorus One,Lido,0x80c7311597316f871363f8395b6a8d056071d90d8eb27defd14759e8522786061b13728623452740ba05055f5ba9d3d5,bloxroute,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539749,0xe0a8a97eb75d6ea547a3796a675a78d3260f91836db7ab22c7a4a89fd135c228,0.036928006517712768,18318051,0xac3bbb41f40b77fee15a422674846f7bc761e5c1bff0d46b6e2ca0c5248b8c9b2ac593e76b669ceb567f6975b06fe216,Anyblock Analytics,Lido,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539750,0x4661075900c984bc4e7b8c5639c9a705aef5b892be9614e1ee3fda31d327dfe2,0.116492550770157407,15562143,0xaf558e666a477b69a047a4c9aa5497cb288afa1cda249a75b491c419b5c0ea5d5e8a355391a9d44171deb3e9fd49de49,,Coinbase,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539751,0x08199458d4ee08d409b9fff118a96b7243157c7a395423923d1aa7d49f87f556,0.041278561704464522,19350032,0x941c27676048788db0e3aa250914937481e12571c9889c3bf03d29f43372e74c4ffee0147df7da80e843afa28587ccd8,Blockscape,Lido,0x976e63c505050e25b70b39238990c78ddf0948685eb8c5687d17ba5089541f37dd3c45999f2db449eac298b1d4856013,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539752,0xaaf5cd64fc6a9df625a175118d2db4508f94220d7731e788b6c4698a06e6c8ab,0.079590682881887771,12502331,0x90111fce1592d5091d2143bf7bf7a48d97c33a1ca45e3034922eafda2f1de4d5f592e01e46c341ff1dbc348916bca5b9,,Kraken,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539753,0xbd9eddd5f6434b30300f147116f7e3ab58c199d6ea17dc07cd4464e10237cafb,0.210847795666667874,19789772,0xa1fa7ceb57a1ab3227b396f054899ae5e713244171f714de46cb2a0fc268157ae1a7638ef129b8a8b947be62f606567f,Stakefish,Lido,0xa1dead01e65f0a0eee7b5170223f20c8f0cbf122eac3324d61afbdb33a8885ff8cab2ef514ac2c7698ae0d6289ef27fc,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539754,0xfbbefa7b66faf95380b947eee88d4fa8ce11c460a1bc885b2bb8e6fe421c2f50,0.055677867234028798,21410698,0xb900ab5d3467c5c51785074148255f4223409a5d48935bc7e9e3f15b57ed0a5f96dadc6969439d6e34cae659760d599c,,,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,Unknown,Eden Network,https://relay.edennetwork.io
5539755,0xd608c8c4f572d0bb9035747fc014f58bf1f4812c5fe3a3faadf9c7a00b18a347,0.025443750201511319,8579961,0xa5fe36140987adb355b8b0ae3b4dceb0befa085f009981acfdc8f0f208dd4a8139482d057d863c35aaed368a8ca1c7e0,Blockscape,Lido,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539757,0x798893d3bfb47defdd53c34df29ab7c1c36f2f0df3c69870f39e56eeb298497b,0.082517767919955785,14528679,0x973cf2c3c7448a6addd7abd839aaca57a7b5d2d3026a065d519be3f64dc513155ada8ff2c70a2c9ed0f65eac335b8622,,,0xaec4ec48c2ec03c418c599622980184e926f0de3c9ceab15fc059d617fa0eafe7a0c62126a4657faf596a1b211eec347,beaverbuild.org,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539758,0x26b92a37cf599420840714f7f52ed2bceb03ead60de1fea83681d2ff6a585c92,0.148291743027800113,19530564,0x9846ff97cc4ccd76e5053c759bfbec08c1c4c5ea18441923ac1105051fef2db94bcc6422b67277032bea76104c13a2be,,,0x8b8edce58fafe098763e4fabdeb318d347f9238845f22c507e813186ea7d44adecd3028f9288048f9ad3bc7c7c735fba,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539759,0xb881b2c7703f7a9fdaa6e859e18526a8933c21110ac7a00d5e4ccbf571b2739d,0.188267776757140927,19106798,0xb87280d4f75ae52341a169fdd39a61856a2631b19d3a5b49705be2282d75c6289fc266003b249344d405eef385485cf3,,,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,Unknown,Eden Network,https://relay.edennetwork.io
5539760,0x5f674bf74e64b2cabdb6d9eb230d228ea11a809d2b0d11a735bbaeffc34255a7,0.183839978051828667,17002756,0x8763a854d92e326fb55db732442f6ca189359b5d844d24862d1c031aa31bba60e9cbbacffdea31fe1876c9c47505bbbc,,,0xb0e77c875ec24b1738fd062ccc4b184ae1cb57e968a089f24c8b2af50727ffb8f9635e3fde2cab06182ddfe79886cb20,Unknown,Agnostic Boost Relay,https://0xa7ab7a996c8584251c8f925da3170bdfd6ebc75d50f5ddc4050a6fdc77f2a3b5fce2cc750d0865e05d7228af97d69561@agnostic-relay.net
5539761,0xffac7a3a8a2ad883c0ef3ce473ee9985692503b1c3b1860f6563063eae64f51f,0.231445935099404290,15262087,0xac4fc2672e18546df2278f2d9c4868594bce0849356055899573c29f0183ecbe66a80c6e3e07b0df2fd512d65f326019,,,0xa4fb63c2ceeee73d1f1711fadf1c5357ac98cecb999d053be613f469a48f7416999a4da35dd60a7824478661399e6772,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539762,0xa52fb8310b0980af020a3bb12aaf4d2602fb42e9a0871b23be655f540ed283f7,0.054473604656870135,14511175,0x9921d832fed6832f6e8d834c052fb45637861e434ca376aca5f0fa9162fd7b1d20da07973fa262cb66156e2a12517ec2,,,0x987ff80fcf6c5ee530f4a4352884cb89fc5f57ab287e58dd44d641f3bbe4cc40633d6ba0bbecc9c81b1d5be40a2abb99,Unknown,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539765,0x8b7a15bd0876f541ae1330ca5a08d60415a94b4425645a4ba3adde5cd529ffaf,0.084438180296659008,29356131,0xb131a9ec5a33042f0e4e589b832650d670cb3040c456b1ae591532f920fa6c38e25ee5e5166ab29355bcbab6ba75240a,,,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539766,0x21d907ae6c8978f50a515dc238850723af397b256ef541ea7a4edf6d6064f1a1,0.048203153596141387,20148787,0xb88a794bb8ec7bda26f041f40c0501910e190f57961b960b7ba48a9a0176db376b3501a0a6552958c31089d5e53bd1f8,,Huobi,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539766,0x21d907ae6c8978f50a515dc238850723af397b256ef541ea7a4edf6d6064f1a1,0.048203153596141387,20148787,0xb88a794bb8ec7bda26f041f40c0501910e190f57961b960b7ba48a9a0176db376b3501a0a6552958c31089d5e53bd1f8,,Huobi,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Ultra Sound Relay,https://0xa1559ace749633b997cb3fdacffb890aeebdb0f5a3b6aaa7eeeaf1a38af0a8fe88b9e4b1f61f236d2e64d95733327a62@relay.ultrasound.money
5539766,0x21d907ae6c8978f50a515dc238850723af397b256ef541ea7a4edf6d6064f1a1,0.048203153596141387,20148787,0xb88a794bb8ec7bda26f041f40c0501910e190f57961b960b7ba48a9a0176db376b3501a0a6552958c31089d5e53bd1f8,,Huobi,0x81beef03aafd3dd33ffd7deb337407142c80fea2690e5b3190cfc01bde5753f28982a7857c96172a75a234cb7bcb994f,flashbots,Agnostic Boost Relay,https://0xa7ab7a996c8584251c8f925da3170bdfd6ebc75d50f5ddc4050a6fdc77f2a3b5fce2cc750d0865e05d7228af97d69561@agnostic-relay.net
5539767,0x9d9c1ec901e3713933c78d2b5588f7040e2a3a7b38ace498ff161ee5a388820f,0.029493558467420488,16765088,0xadd8ff733db99b6de2853c0ed31ddb413f398208b72088057ff8c184deb8bb32453ad07bde6348432d10dc62131fac7a,,,0xb194b2b8ec91a71c18f8483825234679299d146495a08db3bf3fb955e1d85a5fca77e88de93a74f4e32320fc922d3027,builder0x69,Flashbots,https://0xac6e77dfe25ecd6110b8e780608cce0dab71fdd5ebea22a16c0205200f2f8e2e3ad3b71d3499c54ad14d6c21b41a37ae@boost-relay.flashbots.net
5539768,0x9222db5307150de48d9a8dd154bc5fe03fecae0fc9f736cf8f8654cfa1a35479,0.050580015295869313,19386499,0x942139af3a4ad43112ce243b240cba146af912a9124d151bbfb3871a6c52b1ef12c2861950a2f770183f32ab8aca1728,,,0x91970c2db7c12510acb2e9c45844f7de602f83a7f31064f7ca04a807b607d7aebfc0abda73c036a92e5c3e56ebca04b7,Unknown,Eden Network,https://relay.edennetwork.io
5539769,0x21c7bf434cdb8e4d476d0e9b4673180b2bc0ae4f56a95e6be6b8b8f592745b88,0.057739394199718105,18588759,0xadd4be66dc75c96e125c0e6acafef8cc19d44927f1d2b5cff861b38e5a8b00061c20e12646cdf196600b7f6728a9d771,Bloxstaking,,0x94aa4ee318f39b56547a253700917982f4b737a49fc3f99ce08fa715e488e673d88a60f7d2cf9145a05127f17dcb7c67,bloxroute,Bloxroute Max Profit,https://0x8b5d2e73e2a3a55c6c87b8b6eb92e0149a125c852751db1422fa951e42a09b82c142c3ea98d0d9930b056a3bc9896b8f@bloxroute.max-profit.blxrbdn.com
5539770,0x3ba22ff1fffac7c2133936236133898b264c4ad49aab732c11918c97e73bf94f,0.024303154511320359,11542779,0x961179107de2f8f5039a27879ecff65b4a6796aef8d1b61426deecbc22f2001b26a454fad232aef1f5d5f6208db028c9,,Rocketpool,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Ultra Sound Relay,https://0xa1559ace749633b997cb3fdacffb890aeebdb0f5a3b6aaa7eeeaf1a38af0a8fe88b9e4b1f61f236d2e64d95733327a62@relay.ultrasound.money
5539771,0x133c2bf7a85b7bc43c54003fb06ceecdb020b287d9ba2448c54adc5f3b4a50fb,0.031553978812835776,16120725,0x8096f726c3186199c86176c0e0e905e53b418beb0da045138f434b86c3ec4bd2b2b4ceebc68afb937b27e7645582e9b2,,,0x96a59d355b1f65e270b29981dd113625732539e955a1beeecbc471dd0196c4804574ff871d47ed34ff6d921061e9fc27,beaverbuild.org,Agnostic Boost Relay,https://0xa7ab7a996c8584251c8f925da3170bdfd6ebc75d50f5ddc4050a6fdc77f2a3b5fce2cc750d0865e05d7228af97d69561@agnostic-relay.net
